,date_time,T,p,rh,Vpact,wv,rho
10860,16.03.2024 10:10:00,12.46,987.96,74.57,10.79,3.16,1200.04
10861,16.03.2024 10:20:00,12.55,988.07,73.02,10.63,5.64,1199.88
10862,16.03.2024 10:30:00,12.33,988.15,74.27,10.66,4.6,1200.89
10863,16.03.2024 10:40:00,12.5,988.22,73.78,10.71,3.34,1200.23
10864,16.03.2024 10:50:00,12.61,988.2,72.63,10.62,4.23,1199.79
10865,16.03.2024 11:00:00,12.6,988.28,72.76,10.63,3.86,1199.92
10866,16.03.2024 11:10:00,12.43,988.34,75.21,10.87,2.33,1200.6
10867,16.03.2024 11:20:00,13.06,988.33,72.19,10.87,2.65,1197.94
10868,16.03.2024 11:30:00,13.75,988.26,67.41,10.62,4.43,1195.09
10869,16.03.2024 11:40:00,13.17,988.4,70.34,10.67,4.53,1197.66
10870,16.03.2024 11:50:00,12.68,988.49,73.76,10.83,3.01,1199.75
10871,16.03.2024 12:00:00,13.38,988.49,70.7,10.87,2.99,1196.8
10872,16.03.2024 12:10:00,13.77,988.48,68.99,10.88,3.88,1195.16
10873,16.03.2024 12:20:00,13.76,988.52,68.69,10.83,4.83,1195.27
10874,16.03.2024 12:30:00,13.75,988.55,68.43,10.78,5.91,1195.37
10875,16.03.2024 12:40:00,13.52,988.47,69.98,10.86,5.61,1196.2
10876,16.03.2024 12:50:00,13.82,988.36,67.82,10.73,6.38,1194.87
10877,16.03.2024 13:00:00,13.79,988.44,66.21,10.46,5.54,1195.22
10878,16.03.2024 13:10:00,13.71,988.64,66.41,10.43,4.64,1195.81
10879,16.03.2024 13:20:00,11.72,989.5,79.12,10.91,5.03,1204.99
10880,16.03.2024 13:30:00,9.46,989.7,94.6,11.22,3.08,1214.73
10881,16.03.2024 13:40:00,9.42,989.89,92.5,10.94,3.08,1215.27
10882,16.03.2024 13:50:00,9.25,990.14,91.2,10.66,3.0,1216.44
10883,16.03.2024 14:00:00,9.42,990.28,90.2,10.66,3.1,1215.88
10884,16.03.2024 14:10:00,9.69,990.41,88.2,10.62,2.54,1214.9
10885,16.03.2024 14:20:00,9.85,990.46,88.0,10.71,1.97,1214.23
10886,16.03.2024 14:30:00,10.11,990.54,86.2,10.68,3.07,1213.23
10887,16.03.2024 14:40:00,9.85,990.75,86.3,10.5,2.55,1214.68
10888,16.03.2024 14:50:00,9.92,990.81,84.2,10.3,2.74,1214.55
10889,16.03.2024 15:00:00,9.93,991.01,83.0,10.16,1.94,1214.82
10890,16.03.2024 15:10:00,9.73,991.09,81.5,9.84,1.45,1215.93
10891,16.03.2024 15:20:00,9.9,991.16,80.4,9.82,1.36,1215.29
10892,16.03.2024 15:30:00,9.93,991.26,79.0,9.67,2.67,1215.36
10893,16.03.2024 15:40:00,10.32,991.33,76.48,9.61,2.16,1213.8
10894,16.03.2024 15:50:00,10.39,991.38,74.08,9.35,2.17,1213.68
10895,16.03.2024 16:00:00,10.08,991.54,74.9,9.26,1.42,1215.25
10896,16.03.2024 16:10:00,9.73,991.74,74.52,9.0,1.33,1217.12
10897,16.03.2024 16:20:00,9.62,991.9,73.75,8.84,1.26,1217.86
10898,16.03.2024 16:30:00,10.04,991.99,72.98,9.0,1.06,1216.09
10899,16.03.2024 16:40:00,9.98,992.19,71.36,8.76,1.8,1216.7
10900,16.03.2024 16:50:00,9.59,992.36,71.05,8.5,1.78,1218.72
10901,16.03.2024 17:00:00,9.22,992.56,72.25,8.43,1.71,1220.59
10902,16.03.2024 17:10:00,8.96,992.83,73.63,8.44,2.05,1222.05
10903,16.03.2024 17:20:00,8.59,993.05,75.34,8.42,1.62,1223.94
10904,16.03.2024 17:30:00,8.52,993.2,74.24,8.26,1.34,1224.5
10905,16.03.2024 17:40:00,8.43,993.43,72.87,8.06,1.81,1225.26
10906,16.03.2024 17:50:00,8.35,993.65,72.64,7.99,1.57,1225.92
10907,16.03.2024 18:00:00,8.27,993.86,71.67,7.84,2.09,1226.59
10908,16.03.2024 18:10:00,8.22,994.03,68.69,7.49,2.14,1227.19
10909,16.03.2024 18:20:00,8.14,994.27,66.31,7.19,1.75,1227.98
10910,16.03.2024 18:30:00,7.99,994.49,65.54,7.03,1.62,1228.99
10911,16.03.2024 18:40:00,7.88,994.58,66.36,7.07,1.3,1229.54
10912,16.03.2024 18:50:00,7.79,994.79,67.4,7.13,0.65,1230.18
10913,16.03.2024 19:00:00,7.65,995.0,69.53,7.29,1.03,1231.0
10914,16.03.2024 19:10:00,7.49,995.1,71.27,7.39,0.73,1231.75
10915,16.03.2024 19:20:00,7.39,995.23,72.6,7.48,0.73,1232.3
10916,16.03.2024 19:30:00,7.3,995.38,73.36,7.51,1.07,1232.89
10917,16.03.2024 19:40:00,7.22,995.56,73.37,7.47,1.27,1233.47
10918,16.03.2024 19:50:00,7.19,995.78,71.14,7.23,1.98,1234.02
10919,16.03.2024 20:00:00,7.18,995.97,68.02,6.9,1.65,1234.44
10920,16.03.2024 20:10:00,7.1,995.93,65.54,6.62,1.73,1234.85
10921,16.03.2024 20:20:00,6.88,995.86,64.94,6.46,1.38,1235.82
10922,16.03.2024 20:30:00,6.62,995.93,64.7,6.32,1.65,1237.11
10923,16.03.2024 20:40:00,6.49,996.03,64.53,6.25,2.12,1237.88
10924,16.03.2024 20:50:00,6.4,996.01,63.58,6.12,1.76,1238.28
10925,16.03.2024 21:00:00,6.26,996.11,64.23,6.12,1.74,1239.01
10926,16.03.2024 21:10:00,6.05,996.15,65.71,6.17,2.67,1240.0
10927,16.03.2024 21:20:00,5.98,996.27,66.24,6.19,2.69,1240.45
10928,16.03.2024 21:30:00,6.07,996.38,65.98,6.2,3.09,1240.19
10929,16.03.2024 21:40:00,6.14,996.46,65.46,6.19,3.31,1239.98
10930,16.03.2024 21:50:00,6.17,996.54,64.97,6.15,3.25,1239.95
10931,16.03.2024 22:00:00,6.11,996.71,64.96,6.12,2.74,1240.47
10932,16.03.2024 22:10:00,6.05,996.84,64.69,6.07,2.63,1240.91
10933,16.03.2024 22:20:00,6.06,996.87,64.23,6.04,2.99,1240.91
10934,16.03.2024 22:30:00,6.01,996.9,64.26,6.02,2.84,1241.18
10935,16.03.2024 22:40:00,5.92,997.04,64.33,5.99,2.58,1241.75
10936,16.03.2024 22:50:00,5.87,997.12,64.6,5.99,2.6,1242.1
10937,16.03.2024 23:00:00,5.82,997.08,64.93,6.0,2.74,1242.29
10938,16.03.2024 23:10:00,5.91,997.07,64.66,6.01,2.52,1241.85
10939,16.03.2024 23:20:00,5.8,997.16,65.53,6.05,2.14,1242.45
10940,16.03.2024 23:30:00,5.73,997.28,65.96,6.06,1.85,1242.86
10941,16.03.2024 23:40:00,5.63,997.32,66.03,6.02,2.48,1243.42
10942,16.03.2024 23:50:00,5.66,997.32,65.18,5.96,2.33,1243.3
10943,17.03.2024 00:00:00,5.5,997.39,67.39,6.09,1.1,1244.05
10944,17.03.2024 00:10:00,4.18,997.49,77.05,6.35,0.5,1249.95
10945,17.03.2024 00:20:00,3.51,997.48,80.1,6.3,0.84,1253.01
10946,17.03.2024 00:30:00,3.24,997.59,81.1,6.25,0.73,1254.4
10947,17.03.2024 00:40:00,3.01,997.64,81.6,6.19,0.79,1255.52
10948,17.03.2024 00:50:00,3.29,997.55,78.45,6.07,0.94,1254.16
10949,17.03.2024 01:00:00,3.04,997.57,81.0,6.16,0.97,1255.31
10950,17.03.2024 01:10:00,2.47,997.62,83.1,6.07,1.57,1258.0
10951,17.03.2024 01:20:00,2.68,997.69,82.4,6.1,0.7,1257.14
10952,17.03.2024 01:30:00,2.48,997.7,84.0,6.14,0.95,1258.01
10953,17.03.2024 01:40:00,2.15,997.77,85.5,6.1,1.04,1259.64
10954,17.03.2024 01:50:00,2.22,997.8,86.1,6.17,0.8,1259.35
10955,17.03.2024 02:00:00,2.28,997.77,85.7,6.17,0.36,1259.02
10956,17.03.2024 02:10:00,2.34,997.78,84.8,6.13,0.73,1258.77
10957,17.03.2024 02:20:00,2.14,997.77,85.2,6.08,1.04,1259.7
10958,17.03.2024 02:30:00,1.74,997.74,87.1,6.04,1.31,1261.51
10959,17.03.2024 02:40:00,1.25,997.72,89.5,5.98,0.79,1263.77
10960,17.03.2024 02:50:00,1.1,997.67,90.3,5.97,0.78,1264.4
10961,17.03.2024 03:00:00,1.09,997.67,90.4,5.97,0.56,1264.46
10962,17.03.2024 03:10:00,0.98,997.63,90.8,5.95,1.12,1264.92
10963,17.03.2024 03:20:00,0.78,997.66,91.6,5.92,1.14,1265.92
10964,17.03.2024 03:30:00,0.67,997.69,93.2,5.98,0.76,1266.4
10965,17.03.2024 03:40:00,0.75,997.59,93.2,6.01,0.72,1265.92
10966,17.03.2024 03:50:00,0.64,997.53,93.8,6.0,0.4,1266.34
10967,17.03.2024 04:00:00,0.7,997.48,93.9,6.03,0.38,1266.0
10968,17.03.2024 04:10:00,0.66,997.42,94.3,6.04,0.26,1266.06
10969,17.03.2024 04:20:00,0.59,997.4,94.4,6.02,0.7,1266.38
10970,17.03.2024 04:30:00,0.63,997.41,94.5,6.04,0.5,1266.2
10971,17.03.2024 04:40:00,0.66,997.43,94.5,6.06,0.47,1266.08
10972,17.03.2024 04:50:00,0.81,997.4,93.8,6.08,0.4,1265.34
10973,17.03.2024 05:00:00,0.85,997.43,93.7,6.09,0.57,1265.18
10974,17.03.2024 05:10:00,0.9,997.46,94.1,6.14,0.29,1264.97
10975,17.03.2024 05:20:00,0.86,997.53,94.0,6.11,0.58,1265.28
10976,17.03.2024 05:30:00,0.85,997.52,94.7,6.15,0.3,1265.3
10977,17.03.2024 05:40:00,0.91,997.53,94.7,6.18,0.28,1264.98
10978,17.03.2024 05:50:00,1.01,997.56,94.5,6.21,0.51,1264.56
10979,17.03.2024 06:00:00,0.98,997.61,94.8,6.22,0.59,1264.78
10980,17.03.2024 06:10:00,0.98,997.68,94.7,6.21,0.7,1264.84
10981,17.03.2024 06:20:00,1.06,997.69,94.4,6.23,0.47,1264.5
10982,17.03.2024 06:30:00,1.33,997.79,93.5,6.29,0.37,1263.32
10983,17.03.2024 06:40:00,1.59,997.9,91.4,6.26,0.42,1262.31
10984,17.03.2024 06:50:00,1.72,997.98,90.8,6.28,0.4,1261.8
10985,17.03.2024 07:00:00,1.81,998.05,90.4,6.29,0.55,1261.48
10986,17.03.2024 07:10:00,1.88,998.06,90.5,6.33,0.84,1261.16
10987,17.03.2024 07:20:00,1.96,998.05,89.8,6.32,0.6,1260.78
10988,17.03.2024 07:30:00,2.03,998.09,90.1,6.37,0.81,1260.46
10989,17.03.2024 07:40:00,1.92,998.19,90.9,6.38,1.23,1261.09
10990,17.03.2024 07:50:00,1.92,998.19,91.4,6.42,0.79,1261.06
10991,17.03.2024 08:00:00,2.06,998.26,90.3,6.4,1.23,1260.55
10992,17.03.2024 08:10:00,2.06,998.24,91.3,6.47,1.06,1260.49
10993,17.03.2024 08:20:00,2.24,998.26,90.4,6.49,1.22,1259.69
10994,17.03.2024 08:30:00,2.42,998.32,90.7,6.6,0.83,1258.85
10995,17.03.2024 08:40:00,2.6,998.31,89.7,6.61,1.06,1258.04
10996,17.03.2024 08:50:00,2.87,998.29,88.9,6.68,1.09,1256.73
10997,17.03.2024 09:00:00,3.21,998.28,87.9,6.77,1.3,1255.12
10998,17.03.2024 09:10:00,3.83,998.19,85.8,6.9,0.96,1252.17
10999,17.03.2024 09:20:00,4.29,998.08,83.6,6.94,1.06,1249.94
11000,17.03.2024 09:30:00,5.25,998.03,79.31,7.05,1.19,1245.48
11001,17.03.2024 09:40:00,6.35,997.96,75.64,7.25,0.86,1240.42
11002,17.03.2024 09:50:00,7.17,997.94,70.82,7.18,1.2,1236.79
11003,17.03.2024 10:00:00,7.44,997.91,67.83,7.01,1.44,1235.66
11004,17.03.2024 10:10:00,7.37,997.81,67.24,6.92,1.75,1235.85
11005,17.03.2024 10:20:00,7.62,997.78,64.06,6.7,1.33,1234.85
11006,17.03.2024 10:30:00,7.64,997.71,60.38,6.32,1.04,1234.85
11007,17.03.2024 10:40:00,7.49,997.61,59.57,6.18,1.79,1235.43
11008,17.03.2024 10:50:00,7.44,997.54,59.41,6.14,2.01,1235.57
11009,17.03.2024 11:00:00,7.65,997.55,58.97,6.18,1.41,1234.66
11010,17.03.2024 11:10:00,7.84,997.57,58.78,6.24,0.76,1233.84
11011,17.03.2024 11:20:00,8.26,997.5,57.34,6.27,0.92,1231.89
11012,17.03.2024 11:30:00,8.48,997.4,56.26,6.24,1.4,1230.81
11013,17.03.2024 11:40:00,8.74,997.39,55.4,6.26,1.55,1229.65
11014,17.03.2024 11:50:00,8.54,997.21,54.93,6.12,1.55,1230.37
11015,17.03.2024 12:00:00,8.85,997.15,54.15,6.16,2.29,1228.92
11016,17.03.2024 12:10:00,8.82,997.11,54.12,6.14,1.89,1229.01
11017,17.03.2024 12:20:00,9.36,997.1,53.0,6.24,1.33,1226.6
11018,17.03.2024 12:30:00,9.78,996.97,51.34,6.22,1.93,1224.63
11019,17.03.2024 12:40:00,9.71,996.97,50.75,6.12,1.86,1224.99
11020,17.03.2024 12:50:00,9.83,996.86,50.77,6.17,1.85,1224.3
11021,17.03.2024 13:00:00,10.07,996.63,49.92,6.17,2.08,1222.99
11022,17.03.2024 13:10:00,10.15,996.54,50.04,6.21,1.9,1222.52
11023,17.03.2024 13:20:00,10.48,996.48,48.44,6.15,2.53,1221.05
11024,17.03.2024 13:30:00,10.48,996.39,48.34,6.14,1.77,1220.94
11025,17.03.2024 13:40:00,11.04,996.19,47.25,6.23,1.31,1218.24
11026,17.03.2024 13:50:00,10.8,996.11,47.39,6.15,1.94,1219.22
11027,17.03.2024 14:00:00,11.0,996.02,47.06,6.19,1.17,1218.23
11028,17.03.2024 14:10:00,11.52,995.85,45.65,6.21,1.47,1215.79
11029,17.03.2024 14:20:00,11.46,995.79,46.46,6.3,1.93,1215.92
11030,17.03.2024 14:30:00,11.23,995.89,46.63,6.22,1.36,1217.07
11031,17.03.2024 14:40:00,11.09,995.91,44.02,5.82,2.31,1217.88
11032,17.03.2024 14:50:00,11.11,995.92,44.03,5.83,1.63,1217.8
11033,17.03.2024 15:00:00,11.22,995.87,42.34,5.65,1.67,1217.35
11034,17.03.2024 15:10:00,11.32,995.71,42.52,5.71,1.25,1216.7
11035,17.03.2024 15:20:00,11.46,995.61,42.42,5.75,0.93,1215.96
11036,17.03.2024 15:30:00,11.79,995.56,42.91,5.94,0.77,1214.4
11037,17.03.2024 15:40:00,11.22,995.41,48.44,6.46,3.42,1216.41
11038,17.03.2024 15:50:00,10.7,995.33,50.56,6.51,3.13,1218.52
11039,17.03.2024 16:00:00,10.49,995.24,51.71,6.57,3.44,1219.28
11040,17.03.2024 16:10:00,10.4,995.22,52.1,6.58,3.07,1219.63
11041,17.03.2024 16:20:00,10.46,995.26,52.03,6.6,3.08,1219.43
11042,17.03.2024 16:30:00,10.37,995.3,52.34,6.6,2.55,1219.86
11043,17.03.2024 16:40:00,10.32,995.31,52.25,6.56,2.64,1220.1
11044,17.03.2024 16:50:00,10.21,995.26,52.69,6.57,2.46,1220.51
11045,17.03.2024 17:00:00,10.14,995.23,52.72,6.54,2.18,1220.79
11046,17.03.2024 17:10:00,10.0,995.13,53.4,6.56,2.93,1221.26
11047,17.03.2024 17:20:00,9.84,995.09,54.37,6.61,2.7,1221.88
11048,17.03.2024 17:30:00,9.73,995.11,55.02,6.64,2.61,1222.37
11049,17.03.2024 17:40:00,9.63,995.06,54.66,6.55,3.57,1222.78
11050,17.03.2024 17:50:00,9.49,994.99,55.17,6.55,3.2,1223.29
11051,17.03.2024 18:00:00,9.37,994.95,55.76,6.57,2.55,1223.76
11052,17.03.2024 18:10:00,9.19,994.94,56.82,6.61,2.49,1224.5
11053,17.03.2024 18:20:00,8.98,994.94,57.92,6.65,1.94,1225.4
11054,17.03.2024 18:30:00,8.8,994.96,58.84,6.67,1.86,1226.19
11055,17.03.2024 18:40:00,8.67,994.98,59.27,6.66,1.48,1226.8
11056,17.03.2024 18:50:00,8.53,995.07,59.78,6.66,0.99,1227.51
11057,17.03.2024 19:00:00,8.22,995.1,60.75,6.62,0.69,1228.92
11058,17.03.2024 19:10:00,8.35,995.04,60.12,6.61,0.85,1228.29
11059,17.03.2024 19:20:00,8.46,995.06,59.32,6.57,1.19,1227.85
11060,17.03.2024 19:30:00,8.35,995.05,60.43,6.65,0.95,1228.28
11061,17.03.2024 19:40:00,7.62,995.09,63.45,6.64,1.09,1231.51
11062,17.03.2024 19:50:00,7.48,995.1,63.71,6.6,0.74,1232.17
11063,17.03.2024 20:00:00,7.6,995.15,63.75,6.66,0.76,1231.69
11064,17.03.2024 20:10:00,7.27,995.19,65.82,6.72,0.58,1233.16
11065,17.03.2024 20:20:00,7.0,995.17,66.71,6.69,0.69,1234.35
11066,17.03.2024 20:30:00,6.87,995.17,67.76,6.73,0.26,1234.91
11067,17.03.2024 20:40:00,6.61,995.23,68.18,6.66,0.49,1236.15
11068,17.03.2024 20:50:00,6.33,995.27,69.18,6.63,0.57,1237.43
11069,17.03.2024 21:00:00,6.27,995.27,70.75,6.74,0.57,1237.68
11070,17.03.2024 21:10:00,5.92,995.21,73.11,6.8,0.41,1239.12
11071,17.03.2024 21:20:00,5.8,995.16,73.5,6.78,0.68,1239.57
11072,17.03.2024 21:30:00,5.73,995.12,74.11,6.81,0.34,1239.83
11073,17.03.2024 21:40:00,5.71,995.13,73.8,6.77,0.31,1239.94
11074,17.03.2024 21:50:00,5.56,995.01,73.88,6.71,0.28,1240.5
11075,17.03.2024 22:00:00,5.26,994.98,75.89,6.75,0.29,1241.76
11076,17.03.2024 22:10:00,4.98,994.91,77.15,6.72,0.28,1242.95
11077,17.03.2024 22:20:00,4.69,994.93,77.82,6.64,0.62,1244.33
11078,17.03.2024 22:30:00,4.56,994.89,78.3,6.63,0.43,1244.84
11079,17.03.2024 22:40:00,4.41,994.81,78.54,6.58,0.28,1245.46
11080,17.03.2024 22:50:00,4.38,994.7,79.03,6.6,0.26,1245.45
11081,17.03.2024 23:00:00,4.12,994.61,80.5,6.61,0.48,1246.48
11082,17.03.2024 23:10:00,3.92,994.55,81.5,6.59,0.5,1247.34
11083,17.03.2024 23:20:00,3.85,994.56,82.0,6.6,0.28,1247.64
11084,17.03.2024 23:30:00,3.88,994.57,81.8,6.6,0.26,1247.5
11085,17.03.2024 23:40:00,3.87,994.53,81.8,6.59,0.24,1247.53
11086,17.03.2024 23:50:00,3.8,994.49,82.3,6.6,0.62,1247.78
11087,18.03.2024 00:00:00,3.41,994.44,83.9,6.55,0.53,1249.48
11088,18.03.2024 00:10:00,3.18,994.41,84.5,6.49,0.41,1250.53
11089,18.03.2024 00:20:00,3.07,994.3,85.1,6.48,0.35,1250.89
11090,18.03.2024 00:30:00,3.0,994.27,85.3,6.47,0.41,1251.18
11091,18.03.2024 00:40:00,2.99,994.18,85.7,6.49,0.23,1251.11
11092,18.03.2024 00:50:00,2.92,994.12,85.8,6.47,0.19,1251.37
11093,18.03.2024 01:00:00,2.99,994.01,85.6,6.48,0.21,1250.9
11094,18.03.2024 01:10:00,2.84,993.96,86.1,6.46,0.33,1251.5
11095,18.03.2024 01:20:00,2.75,993.97,86.9,6.47,0.49,1251.95
11096,18.03.2024 01:30:00,2.52,994.0,87.6,6.42,0.33,1253.06
11097,18.03.2024 01:40:00,2.25,993.95,88.9,6.39,0.4,1254.2
11098,18.03.2024 01:50:00,2.17,993.8,89.3,6.38,0.42,1254.41
11099,18.03.2024 02:00:00,2.04,993.67,90.2,6.39,0.42,1254.8
11100,18.03.2024 02:10:00,2.01,993.59,90.4,6.38,0.19,1254.88
11101,18.03.2024 02:20:00,1.98,993.54,90.3,6.36,0.61,1254.94
11102,18.03.2024 02:30:00,2.12,993.38,89.9,6.4,0.32,1254.11
11103,18.03.2024 02:40:00,2.22,993.28,89.7,6.43,0.32,1253.48
11104,18.03.2024 02:50:00,2.19,993.2,89.4,6.39,0.37,1253.56
11105,18.03.2024 03:00:00,2.09,993.07,89.8,6.38,0.24,1253.85
11106,18.03.2024 03:10:00,1.94,993.04,90.7,6.38,0.25,1254.47
11107,18.03.2024 03:20:00,1.79,993.14,91.2,6.34,0.72,1255.32
11108,18.03.2024 03:30:00,1.7,993.13,91.8,6.34,0.53,1255.7
11109,18.03.2024 03:40:00,1.81,993.03,91.4,6.36,0.35,1255.08
11110,18.03.2024 03:50:00,1.7,992.93,91.8,6.34,0.43,1255.47
11111,18.03.2024 04:00:00,1.54,992.76,92.5,6.32,0.37,1255.97
11112,18.03.2024 04:10:00,1.47,992.65,93.0,6.32,0.4,1256.17
11113,18.03.2024 04:20:00,1.59,992.59,92.7,6.35,0.52,1255.52
11114,18.03.2024 04:30:00,1.56,992.49,92.4,6.32,0.38,1255.56
11115,18.03.2024 04:40:00,1.5,992.46,92.5,6.3,0.65,1255.81
11116,18.03.2024 04:50:00,1.49,992.42,93.2,6.34,0.46,1255.78
11117,18.03.2024 05:00:00,1.45,992.34,92.9,6.3,0.8,1255.86
11118,18.03.2024 05:10:00,1.07,992.42,95.2,6.28,0.7,1257.73
11119,18.03.2024 05:20:00,0.89,992.45,96.0,6.25,0.76,1258.63
11120,18.03.2024 05:30:00,0.91,992.41,95.7,6.24,0.37,1258.48
11121,18.03.2024 05:40:00,0.8,992.41,95.6,6.19,0.7,1259.0
11122,18.03.2024 05:50:00,0.75,992.36,96.2,6.2,0.58,1259.18
11123,18.03.2024 06:00:00,0.73,992.3,96.4,6.21,0.47,1259.16
11124,18.03.2024 06:10:00,0.71,992.26,96.2,6.19,0.4,1259.21
11125,18.03.2024 06:20:00,0.66,992.26,96.6,6.19,0.3,1259.44
11126,18.03.2024 06:30:00,0.65,992.21,96.6,6.18,0.37,1259.46
11127,18.03.2024 06:40:00,0.57,992.11,96.9,6.17,0.54,1259.69
11128,18.03.2024 06:50:00,0.63,992.15,97.5,6.23,0.37,1259.42
11129,18.03.2024 07:00:00,1.14,992.13,94.3,6.25,0.47,1257.07
11130,18.03.2024 07:10:00,1.55,992.12,91.4,6.25,0.41,1255.17
11131,18.03.2024 07:20:00,1.78,992.06,89.7,6.23,0.37,1254.06
11132,18.03.2024 07:30:00,1.77,991.96,90.1,6.25,0.52,1253.96
11133,18.03.2024 07:40:00,1.76,991.92,90.7,6.29,0.31,1253.92
11134,18.03.2024 07:50:00,1.62,991.87,91.6,6.29,0.65,1254.5
11135,18.03.2024 08:00:00,1.71,991.86,91.7,6.34,0.51,1254.05
11136,18.03.2024 08:10:00,2.54,991.85,87.8,6.44,0.63,1250.23
11137,18.03.2024 08:20:00,3.4,991.86,83.9,6.54,0.56,1246.31
11138,18.03.2024 08:30:00,3.8,991.88,82.6,6.63,0.63,1244.5
11139,18.03.2024 08:40:00,3.58,991.87,83.7,6.61,1.23,1245.45
11140,18.03.2024 08:50:00,3.36,991.76,84.2,6.55,1.43,1246.36
11141,18.03.2024 09:00:00,3.56,991.62,82.9,6.54,1.62,1245.3
11142,18.03.2024 09:10:00,3.89,991.58,81.4,6.57,1.52,1243.73
11143,18.03.2024 09:20:00,4.16,991.54,79.99,6.58,1.76,1242.45
11144,18.03.2024 09:30:00,4.42,991.45,78.73,6.6,1.69,1241.18
11145,18.03.2024 09:40:00,5.07,991.41,76.4,6.7,1.36,1238.16
11146,18.03.2024 09:50:00,5.34,991.4,74.9,6.7,1.47,1236.96
11147,18.03.2024 10:00:00,5.91,991.37,73.22,6.81,1.47,1234.35
11148,18.03.2024 10:10:00,6.54,991.28,71.03,6.9,1.53,1231.41
11149,18.03.2024 10:20:00,6.95,991.18,70.1,7.0,1.63,1229.45
11150,18.03.2024 10:30:00,7.31,991.15,68.26,6.99,1.23,1227.82
11151,18.03.2024 10:40:00,7.89,991.1,66.59,7.1,1.41,1225.19
11152,18.03.2024 10:50:00,8.07,991.09,65.3,7.05,2.28,1224.41
11153,18.03.2024 11:00:00,8.1,991.04,65.06,7.03,1.92,1224.22
11154,18.03.2024 11:10:00,8.42,990.99,63.62,7.03,1.9,1222.77
11155,18.03.2024 11:20:00,8.9,990.97,61.85,7.06,2.33,1220.65
11156,18.03.2024 11:30:00,8.97,990.97,60.43,6.93,2.19,1220.41
11157,18.03.2024 11:40:00,9.28,990.84,59.06,6.92,2.38,1218.92
11158,18.03.2024 11:50:00,9.54,990.78,57.93,6.91,2.59,1217.73
11159,18.03.2024 12:00:00,9.75,990.77,57.56,6.96,2.84,1216.79
11160,18.03.2024 12:10:00,9.81,990.72,57.06,6.93,3.32,1216.48
11161,18.03.2024 12:20:00,9.93,990.63,56.21,6.88,2.75,1215.88
11162,18.03.2024 12:30:00,10.14,990.57,54.52,6.77,3.03,1214.96
11163,18.03.2024 12:40:00,10.29,990.55,53.15,6.66,3.39,1214.34
11164,18.03.2024 12:50:00,10.26,990.55,52.34,6.55,3.19,1214.52
11165,18.03.2024 13:00:00,10.34,990.57,51.44,6.47,3.49,1214.24
11166,18.03.2024 13:10:00,10.5,990.55,51.16,6.5,3.95,1213.51
11167,18.03.2024 13:20:00,10.37,990.53,52.29,6.59,3.82,1214.0
11168,18.03.2024 13:30:00,10.49,990.49,52.95,6.73,3.94,1213.38
11169,18.03.2024 13:40:00,10.47,990.44,53.59,6.8,3.91,1213.37
11170,18.03.2024 13:50:00,10.28,990.42,54.48,6.82,4.29,1214.14
11171,18.03.2024 14:00:00,10.15,990.42,55.19,6.85,4.29,1214.69
11172,18.03.2024 14:10:00,10.16,990.46,54.66,6.79,4.26,1214.72
11173,18.03.2024 14:20:00,10.24,990.47,54.26,6.78,4.31,1214.4
11174,18.03.2024 14:30:00,10.22,990.46,53.78,6.71,3.97,1214.5
11175,18.03.2024 14:40:00,10.18,990.42,52.33,6.51,3.71,1214.72
11176,18.03.2024 14:50:00,10.15,990.43,51.0,6.33,4.01,1214.94
11177,18.03.2024 15:00:00,10.07,990.37,50.52,6.24,3.9,1215.25
11178,18.03.2024 15:10:00,10.12,990.33,49.65,6.15,3.81,1215.03
11179,18.03.2024 15:20:00,10.1,990.29,49.23,6.09,4.02,1215.1
11180,18.03.2024 15:30:00,10.11,990.33,48.95,6.06,3.58,1215.12
11181,18.03.2024 15:40:00,10.16,990.36,48.57,6.04,3.19,1214.95
11182,18.03.2024 15:50:00,10.16,990.34,48.15,5.98,3.36,1214.95
11183,18.03.2024 16:00:00,10.2,990.31,48.42,6.03,2.82,1214.72
11184,18.03.2024 16:10:00,10.15,990.37,47.79,5.93,3.56,1215.05
11185,18.03.2024 16:20:00,10.09,990.39,48.05,5.94,2.99,1215.33
11186,18.03.2024 16:30:00,10.14,990.39,48.11,5.97,2.57,1215.1
11187,18.03.2024 16:40:00,10.15,990.42,47.47,5.89,3.53,1215.13
11188,18.03.2024 16:50:00,9.98,990.47,48.22,5.92,3.26,1215.91
11189,18.03.2024 17:00:00,9.87,990.56,49.46,6.03,3.11,1216.45
11190,18.03.2024 17:10:00,9.63,990.66,50.16,6.02,3.59,1217.61
11191,18.03.2024 17:20:00,9.43,990.73,50.57,5.98,3.11,1218.57
11192,18.03.2024 17:30:00,9.35,990.87,50.96,6.0,3.3,1219.08
11193,18.03.2024 17:40:00,8.95,990.93,53.49,6.13,3.59,1220.82
11194,18.03.2024 17:50:00,8.53,991.01,55.17,6.14,3.63,1222.74
11195,18.03.2024 18:00:00,8.39,991.08,55.78,6.15,3.63,1223.43
11196,18.03.2024 18:10:00,7.91,991.18,60.43,6.45,3.02,1225.48
11197,18.03.2024 18:20:00,7.68,991.29,62.95,6.61,2.12,1226.57
11198,18.03.2024 18:30:00,7.45,991.38,65.2,6.74,2.13,1227.62
11199,18.03.2024 18:40:00,7.23,991.48,66.71,6.79,1.96,1228.7
